patch_id,r,c,x,y,canopy_frac,temp_mean,y_prob,pred_stress,is_canopy,pred_display,stress_level,pred_level,threshold,mode
grid_1_19,1,19,2432,128,0.9306640625,,0.3031903803348541,1,True,1,low,1,0.3,rgb_only
grid_1_20,1,20,2560,128,0.92657470703125,,0.16885149478912354,0,True,0,normal,0,0.3,rgb_only
grid_1_21,1,21,2688,128,0.9404296875,,0.07714785635471344,0,True,0,normal,0,0.3,rgb_only
grid_1_22,1,22,2816,128,0.94110107421875,,0.015448801219463348,0,True,0,normal,0,0.3,rgb_only
grid_1_23,1,23,2944,128,0.96319580078125,,0.19307151436805725,0,True,0,normal,0,0.3,rgb_only
grid_1_24,1,24,3072,128,0.9573974609375,,0.45631787180900574,1,True,1,medium,2,0.3,rgb_only
grid_1_25,1,25,3200,128,0.97515869140625,,0.4179016351699829,1,True,1,medium,2,0.3,rgb_only
grid_1_26,1,26,3328,128,0.9871826171875,,0.10573706775903702,0,True,0,normal,0,0.3,rgb_only
grid_1_27,1,27,3456,128,0.98870849609375,,0.2320604920387268,0,True,0,normal,0,0.3,rgb_only
grid_1_28,1,28,3584,128,0.98919677734375,,0.38477978110313416,1,True,1,low,1,0.3,rgb_only
grid_1_29,1,29,3712,128,0.99322509765625,,0.08583930879831314,0,True,0,normal,0,0.3,rgb_only
grid_1_30,1,30,3840,128,0.998046875,,0.29757770895957947,0,True,0,normal,0,0.3,rgb_only
grid_2_0,2,0,0,256,0.9805908203125,,0.16301025450229645,0,True,0,normal,0,0.3,rgb_only
grid_2_1,2,1,128,256,0.9822998046875,,0.0674542486667633,0,True,0,normal,0,0.3,rgb_only
grid_2_2,2,2,256,256,0.9649658203125,,0.11981602013111115,0,True,0,normal,0,0.3,rgb_only
grid_2_3,2,3,384,256,0.950927734375,,0.271300733089447,0,True,0,normal,0,0.3,rgb_only
grid_2_4,2,4,512,256,0.95062255859375,,0.31049367785453796,1,True,1,low,1,0.3,rgb_only
grid_2_5,2,5,640,256,0.955078125,,0.14215140044689178,0,True,0,normal,0,0.3,rgb_only
grid_2_6,2,6,768,256,0.93060302734375,,0.03905443102121353,0,True,0,normal,0,0.3,rgb_only
grid_2_7,2,7,896,256,0.92498779296875,,0.0005833477480337024,0,True,0,normal,0,0.3,rgb_only
grid_2_8,2,8,1024,256,0.90167236328125,,0.0033268204424530268,0,True,0,normal,0,0.3,rgb_only
grid_2_9,2,9,1152,256,0.8804931640625,,0.002608687849715352,0,True,0,normal,0,0.3,rgb_only
grid_2_10,2,10,1280,256,0.8489990234375,,0.008177144452929497,0,True,0,normal,0,0.3,rgb_only
grid_2_11,2,11,1408,256,0.844970703125,,0.007909842766821384,0,True,0,normal,0,0.3,rgb_only
grid_2_12,2,12,1536,256,0.860107421875,,0.0003565162478480488,0,True,0,normal,0,0.3,rgb_only
grid_2_13,2,13,1664,256,0.85101318359375,,0.024978583678603172,0,True,0,normal,0,0.3,rgb_only
grid_2_14,2,14,1792,256,0.88201904296875,,0.0281826239079237,0,True,0,normal,0,0.3,rgb_only
grid_2_15,2,15,1920,256,0.8778076171875,,0.22197750210762024,0,True,0,normal,0,0.3,rgb_only
grid_2_16,2,16,2048,256,0.88067626953125,,0.04793921858072281,0,True,0,normal,0,0.3,rgb_only
grid_2_17,2,17,2176,256,0.923095703125,,0.19470827281475067,0,True,0,normal,0,0.3,rgb_only
grid_2_18,2,18,2304,256,0.92742919921875,,0.08367057144641876,0,True,0,normal,0,0.3,rgb_only
grid_2_19,2,19,2432,256,0.9031982421875,,0.07228711992502213,0,True,0,normal,0,0.3,rgb_only
grid_2_20,2,20,2560,256,0.90899658203125,,0.3288551867008209,1,True,1,low,1,0.3,rgb_only
grid_2_21,2,21,2688,256,0.9222412109375,,0.11751794815063477,0,True,0,normal,0,0.3,rgb_only
grid_2_22,2,22,2816,256,0.94097900390625,,0.03186926990747452,0,True,0,normal,0,0.3,rgb_only
grid_2_23,2,23,2944,256,0.966552734375,,0.1538345068693161,0,True,0,normal,0,0.3,rgb_only
grid_2_24,2,24,3072,256,0.968994140625,,0.19182676076889038,0,True,0,normal,0,0.3,rgb_only
grid_2_25,2,25,3200,256,0.96099853515625,,0.2757962644100189,0,True,0,normal,0,0.3,rgb_only
grid_2_26,2,26,3328,256,0.94073486328125,,0.6501961350440979,1,True,1,high,3,0.3,rgb_only
grid_2_27,2,27,3456,256,0.89874267578125,,0.552776038646698,1,True,1,high,3,0.3,rgb_only
grid_2_28,2,28,3584,256,0.84039306640625,,0.01279312651604414,0,True,0,normal,0,0.3,rgb_only
grid_2_29,2,29,3712,256,0.8636474609375,,0.16390299797058105,0,True,0,normal,0,0.3,rgb_only
grid_2_30,2,30,3840,256,0.9515380859375,,0.8929031491279602,1,True,1,high,3,0.3,rgb_only
grid_3_0,3,0,0,384,0.8544921875,,0.6078027486801147,1,True,1,high,3,0.3,rgb_only
grid_3_1,3,1,128,384,0.86541748046875,,0.7959818243980408,1,True,1,high,3,0.3,rgb_only
grid_3_2,3,2,256,384,0.89971923828125,,0.6261671781539917,1,True,1,high,3,0.3,rgb_only
grid_3_3,3,3,384,384,0.86968994140625,,0.2269270271062851,0,True,0,normal,0,0.3,rgb_only
grid_3_4,3,4,512,384,0.9107666015625,,0.5439863204956055,1,True,1,medium,2,0.3,rgb_only
grid_3_5,3,5,640,384,0.906005859375,,0.6416487693786621,1,True,1,high,3,0.3,rgb_only
grid_3_6,3,6,768,384,0.89068603515625,,0.7456470727920532,1,True,1,high,3,0.3,rgb_only
grid_3_7,3,7,896,384,0.84014892578125,,0.08286380022764206,0,True,0,normal,0,0.3,rgb_only
grid_3_8,3,8,1024,384,0.80340576171875,,0.13263832032680511,0,True,0,normal,0,0.3,rgb_only
grid_3_9,3,9,1152,384,0.7708740234375,,0.41580063104629517,1,True,1,medium,2,0.3,rgb_only
grid_3_10,3,10,1280,384,0.79730224609375,,0.44815516471862793,1,True,1,medium,2,0.3,rgb_only
grid_3_11,3,11,1408,384,0.74786376953125,,0.2210608571767807,0,True,0,normal,0,0.3,rgb_only
grid_3_12,3,12,1536,384,0.7906494140625,,0.25764816999435425,0,True,0,normal,0,0.3,rgb_only
grid_3_13,3,13,1664,384,0.77972412109375,,0.5801624059677124,1,True,1,high,3,0.3,rgb_only
grid_3_14,3,14,1792,384,0.78021240234375,,0.018262632191181183,0,True,0,normal,0,0.3,rgb_only
grid_3_15,3,15,1920,384,0.8045654296875,,0.007208491675555706,0,True,0,normal,0,0.3,rgb_only
grid_3_16,3,16,2048,384,0.77276611328125,,0.6875312328338623,1,True,1,high,3,0.3,rgb_only
grid_3_17,3,17,2176,384,0.7681884765625,,0.9596606492996216,1,True,1,high,3,0.3,rgb_only
grid_3_18,3,18,2304,384,0.800537109375,,0.9320846199989319,1,True,1,high,3,0.3,rgb_only
grid_3_19,3,19,2432,384,0.7879638671875,,0.8084680438041687,1,True,1,high,3,0.3,rgb_only
grid_3_20,3,20,2560,384,0.80010986328125,,0.5339253544807434,1,True,1,medium,2,0.3,rgb_only
grid_3_21,3,21,2688,384,0.83673095703125,,0.19986161589622498,0,True,0,normal,0,0.3,rgb_only
grid_3_22,3,22,2816,384,0.85369873046875,,0.5736073851585388,1,True,1,high,3,0.3,rgb_only
grid_3_23,3,23,2944,384,0.8900146484375,,0.3009016215801239,1,True,1,low,1,0.3,rgb_only
grid_3_24,3,24,3072,384,0.93096923828125,,0.04594159126281738,0,True,0,normal,0,0.3,rgb_only
grid_3_25,3,25,3200,384,0.93341064453125,,0.0771120935678482,0,True,0,normal,0,0.3,rgb_only
grid_3_26,3,26,3328,384,0.94537353515625,,0.6565080285072327,1,True,1,high,3,0.3,rgb_only
grid_3_27,3,27,3456,384,0.94482421875,,0.9130977392196655,1,True,1,high,3,0.3,rgb_only
grid_3_28,3,28,3584,384,0.9476318359375,,0.30664294958114624,1,True,1,low,1,0.3,rgb_only
grid_3_29,3,29,3712,384,0.97857666015625,,0.5471779108047485,1,True,1,medium,2,0.3,rgb_only
grid_3_30,3,30,3840,384,0.994140625,,0.2587670385837555,0,True,0,normal,0,0.3,rgb_only
grid_4_0,4,0,0,512,0.97100830078125,,0.07907536625862122,0,True,0,normal,0,0.3,rgb_only
grid_4_1,4,1,128,512,0.95965576171875,,0.01647074706852436,0,True,0,normal,0,0.3,rgb_only
grid_4_2,4,2,256,512,0.960205078125,,0.04671601951122284,0,True,0,normal,0,0.3,rgb_only
grid_4_3,4,3,384,512,0.94451904296875,,0.012793680652976036,0,True,0,normal,0,0.3,rgb_only
grid_4_4,4,4,512,512,0.9588623046875,,0.0199858620762825,0,True,0,normal,0,0.3,rgb_only
grid_4_5,4,5,640,512,0.940185546875,,0.003874069545418024,0,True,0,normal,0,0.3,rgb_only
grid_4_6,4,6,768,512,0.9149169921875,,0.024082209914922714,0,True,0,normal,0,0.3,rgb_only
grid_4_7,4,7,896,512,0.9017333984375,,0.0003388655313756317,0,True,0,normal,0,0.3,rgb_only
grid_4_8,4,8,1024,512,0.88140869140625,,0.007382635027170181,0,True,0,normal,0,0.3,rgb_only
grid_4_9,4,9,1152,512,0.87042236328125,,0.32045015692710876,1,True,1,low,1,0.3,rgb_only
grid_4_10,4,10,1280,512,0.814697265625,,0.1261928379535675,0,True,0,normal,0,0.3,rgb_only
grid_4_11,4,11,1408,512,0.84893798828125,,0.038999930024147034,0,True,0,normal,0,0.3,rgb_only
grid_4_12,4,12,1536,512,0.8236083984375,,0.062134236097335815,0,True,0,normal,0,0.3,rgb_only
grid_4_13,4,13,1664,512,0.87408447265625,,0.22061090171337128,0,True,0,normal,0,0.3,rgb_only
grid_4_14,4,14,1792,512,0.84381103515625,,0.30349576473236084,1,True,1,low,1,0.3,rgb_only
grid_4_15,4,15,1920,512,0.80291748046875,,0.013208897784352303,0,True,0,normal,0,0.3,rgb_only
grid_4_16,4,16,2048,512,0.84136962890625,,0.4342785179615021,1,True,1,medium,2,0.3,rgb_only
grid_4_17,4,17,2176,512,0.843994140625,,0.06604435294866562,0,True,0,normal,0,0.3,rgb_only
grid_4_18,4,18,2304,512,0.86517333984375,,0.24565531313419342,0,True,0,normal,0,0.3,rgb_only
grid_4_19,4,19,2432,512,0.8624267578125,,0.052435502409935,0,True,0,normal,0,0.3,rgb_only
grid_4_20,4,20,2560,512,0.86199951171875,,0.15913911163806915,0,True,0,normal,0,0.3,rgb_only
grid_4_21,4,21,2688,512,0.87890625,,0.012949593365192413,0,True,0,normal,0,0.3,rgb_only
grid_4_22,4,22,2816,512,0.87701416015625,,0.27365121245384216,0,True,0,normal,0,0.3,rgb_only
grid_4_23,4,23,2944,512,0.90771484375,,0.14826121926307678,0,True,0,normal,0,0.3,rgb_only
grid_4_24,4,24,3072,512,0.93035888671875,,0.016192931681871414,0,True,0,normal,0,0.3,rgb_only
grid_4_25,4,25,3200,512,0.94635009765625,,0.024754131212830544,0,True,0,normal,0,0.3,rgb_only
grid_4_26,4,26,3328,512,0.96038818359375,,0.0767228901386261,0,True,0,normal,0,0.3,rgb_only
grid_4_27,4,27,3456,512,0.967041015625,,0.15080022811889648,0,True,0,normal,0,0.3,rgb_only
grid_4_28,4,28,3584,512,0.98260498046875,,0.008150692097842693,0,True,0,normal,0,0.3,rgb_only
grid_4_29,4,29,3712,512,0.9847412109375,,0.282210111618042,0,True,0,normal,0,0.3,rgb_only
grid_4_30,4,30,3840,512,0.98785400390625,,0.1717592179775238,0,True,0,normal,0,0.3,rgb_only
grid_5_0,5,0,0,640,0.96600341796875,,0.039478279650211334,0,True,0,normal,0,0.3,rgb_only
grid_5_1,5,1,128,640,0.9578857421875,,0.10153672844171524,0,True,0,normal,0,0.3,rgb_only
grid_5_2,5,2,256,640,0.94281005859375,,0.013532022014260292,0,True,0,normal,0,0.3,rgb_only
